|                                                                                                                                                                                                                                                                                                                                                                                                                  | LO_REVENUE  |
+-------------------------------------------------------+-------------------------------------------------------------+--------------------------------------------------------+-------------------------------------------------------+-------------------------------------------------------------+--------------------------------------------------------+----------------------------------------------------+-------------+
| <http://lod2.eu/schemas/rdfh#lo_custkeyRegionAMERICA> | <http://lod2.eu/schemas/rdfh#lo_custkeyNationUNITED-STATES> | <http://lod2.eu/schemas/rdfh#lo_custkeyCityUNITED-ST0> | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionAMERICA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationUNITED-STATES> | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST0> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  57.011.984 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  53.365.382 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST1> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 124.327.826 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  76.163.754 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  85.227.137 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  96.648.108 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  73.202.911 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 109.870.258 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST2> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  19.842.834 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  32.107.701 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  17.484.225 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  14.308.738 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  17.090.176 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  14.762.785 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST3> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 128.031.198 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  66.146.115 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  74.254.034 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 130.606.999 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 108.673.198 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  76.337.418 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST4> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  44.101.473 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  41.053.059 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  49.766.481 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  34.379.596 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  33.179.477 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  40.848.625 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST5> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  46.912.638 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  67.678.585 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  52.792.642 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  28.594.921 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  53.176.880 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  28.503.740 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST6> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  51.178.450 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  90.393.431 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  80.435.959 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  31.893.707 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  87.381.541 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  60.771.466 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST7> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  55.412.330 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  50.153.302 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  47.063.462 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  61.911.782 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |   9.503.685 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  37.608.490 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST8> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  74.591.164 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  70.605.661 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  67.993.055 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  51.112.658 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  65.122.143 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  41.474.806 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST9> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  55.143.012 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  36.307.001 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  88.957.276 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  66.238.961 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  53.783.821 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  78.385.147 |
|                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_custkeyCityUNITED-ST3> | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionAMERICA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationUNITED-STATES> | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST0> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  47.916.828 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  43.655.869 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  53.367.226 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  25.983.968 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  29.926.069 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  50.246.997 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST1> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  46.244.912 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  22.059.746 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  16.069.368 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  51.273.416 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  61.668.415 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  57.113.306 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST2> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |   9.624.210 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  18.896.087 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |   8.333.796 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  13.875.506 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |     110.353 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  12.928.636 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST3> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  69.222.703 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  52.398.583 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  80.905.949 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  94.465.768 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  60.969.562 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  83.896.084 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST4> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  58.792.484 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  18.315.330 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  34.828.979 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  40.785.009 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  45.727.647 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  55.276.411 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST5> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  71.770.391 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  24.459.400 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  26.408.664 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  41.414.312 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  35.978.739 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  48.506.489 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST6> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  40.162.179 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  31.379.659 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  31.698.425 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  32.766.450 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  38.266.215 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  15.671.315 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST7> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  27.610.457 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  20.328.002 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  55.806.205 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  26.326.656 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  36.864.797 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> |  46.764.971 |
|                                                       |                                                             |                                                        |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST8> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> |  47.457.959 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> |  52.670.459 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> |  48.481.044 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> |  42.922.059 |
|                                                       |                                                             |                                                        |                                                       |                                                             |                                                        | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> |  66.791.819 |
